Ticker,Company Name,Current_Price,Market_Cap,Trailing_PE,Price_to_Book,Price_to_Sales,Revenue_Growth,Earnings_Growth,Profit_Margin,Free_Cash_Flow,Div_2025
5401.T,NIPPON STEEL CORPORATION,592.7,3097657344000,,0.5820599,0.32956076,0.206,-0.425,-0.00605,,28.0
4063.T,SHIN-ETSU CHEMICAL CO,6373.0,11942897909760,24.691025,2.7612162,4.655101,-0.021,-0.035,0.18936001,186461880320.0,106.0
3407.T,ASAHI KASEI CORP,1553.5,2107231567872,15.037267,1.0511771,0.69332266,0.008,0.447,0.05175,,40.0
5713.T,SUMITOMO METAL MINING CO,9137.0,2472037318656,103.09151,1.3004092,1.497054,,,0.0,-39783501824.0,120.0
