Ticker,Company Name,Current_Price,Market_Cap,Trailing_PE,Price_to_Book,Price_to_Sales,Revenue_Growth,Earnings_Growth,Profit_Margin,Free_Cash_Flow,Div_2025
ORA.PA,ORANGE,17.115,45496799232,85.575,1.5300375,1.1262698,,,0.01332,2369999872,0.75
TEF.MC,"TELEFONICA,S.A.",3.578,20191680512,,1.4131122,0.5617382,-0.266,,-0.120129995,1620499968,0.3
KPN.AS,KPN KON,4.685,17899800576,22.309525,7.0877457,3.0877695,0.027,-0.033,0.14749,805875008,0.182
LBTYA,Liberty Global Ltd.,11.69,3916485376,,0.4020083,0.80280524,0.096,,-1.46318,-401224992,0.0
