Ticker,Company Name,Current_Price,Market_Cap,Trailing_PE,Price_to_Book,Price_to_Sales,Revenue_Growth,Earnings_Growth,Profit_Margin,Free_Cash_Flow,Div_2025
NEE,"NextEra Energy, Inc.",89.5,186475216896,27.121212,3.4139457,6.8026853,0.207,0.26,0.24934,-15209124864,2.266
DUK,Duke Energy Corporation (Holdin,126.81,98616434688,20.064873,1.9394652,3.1021214,0.08,-0.022,0.15628,-2002625024,4.22
SO,Southern Company (The),93.39,104539947008,23.823978,2.9022033,3.5373716,0.101,-0.221,0.14689,-3460124928,2.94
AEP,American Electric Power Company,125.66,67964657664,18.867868,2.1826963,3.1068137,0.132,-0.126,0.16364999,-5140375040,3.74
SRE,DBA Sempra,91.72,59919224832,33.352726,1.8949239,4.373028,-0.002,-0.482,0.134,-27727874048,2.58
D,"Dominion Energy, Inc.",59.38,52182290432,17.112392,1.8580056,3.1614134,0.204,3.655,0.18163,-9005875200,2.67
PEG,Public Service Enterprise Group,79.44,39652794368,18.824646,2.329619,3.258777,0.183,0.105,0.17349,-105000000,2.52
ED,"Consolidated Edison, Inc.",109.45,39544578048,19.406029,1.6339234,2.3374264,0.089,-0.083,0.11958,-145250000,3.4
