Ticker,Company Name,Current_Price,Market_Cap,Trailing_PE,Price_to_Book,Price_to_Sales,Revenue_Growth,Earnings_Growth,Profit_Margin,Free_Cash_Flow,Div_2025
ALV.DE,Allianz SE                    v,347.6,132172193792.0,12.562342,2.107267,1.1678671,-0.056,0.095,0.09521,5215499776.0,17.1
MUV2.DE,MUENCHENER RUECKVERS.-GES. AG N,520.8,68436459520.0,10.881738,2.0044646,1.0982693,0.03,-0.104,0.098179996,6033999872.0,24.0
DBK.DE,DEUTSCHE BANK AG              N,24.76,48023834624.0,8.012945,0.5836594,1.6154954,-0.188,-0.398,0.22222,,1.0
CBK.DE,Commerzbank AG                I,30.33,34196959232.0,13.017168,1.471473,2.9866338,0.047,,0.22926001,,1.1
HNR1.DE,HANNOVER RUECK SE NA O.N.,260.0,31355254784.0,11.87757,2.4252374,1.2096654,0.187,0.341,0.10191,2900312576.0,12.5
DB1.DE,DEUTSCHE BOERSE AG            N,243.3,44590411776.0,22.321102,3.9167392,6.0420613,0.043,-0.029,0.27033,1755500032.0,4.2
TLX.DE,Talanx AG                     N,104.2,26907459584.0,11.463146,1.997125,0.587153,0.377,0.341,0.05412,5313287168.0,3.6
GKB.DE,GKB.DE,,,,,,,,,,0.0
HYQ.DE,Hypoport SE                   N,76.9,514868128.0,19.870802,1.3887886,0.84428006,0.106,1.923,0.03363,25352000.0,0.0
