Ticker,Company Name,Current_Price,Market_Cap,Trailing_PE,Price_to_Book,Price_to_Sales,Revenue_Growth,Earnings_Growth,Profit_Margin,Free_Cash_Flow,Div_2025
9503.T,KANSAI ELECTRIC POWER CO INC,2582.0,2876532850688,6.6400924,0.85162973,0.69588846,,,0.09635,,60.0
9501.T,TOKYO ELEC POWER CO HLDGS INC,653.4,1046944940032,,0.33838528,0.16208464,-0.091,1.859,-0.11527,,0.0
9502.T,CHUBU ELECTRIC POWER CO INC,2570.5,1941778071552,8.764362,0.6453675,0.5417971,-0.075,0.794,0.06627,,65.0
9531.T,TOKYO GAS CO,7319.0,2445276872704,14.1443615,1.5429674,0.8632285,,,0.07305,,95.0
