Ticker,Company Name,Current_Price,Market_Cap,Trailing_PE,Price_to_Book,Price_to_Sales,Revenue_Growth,Earnings_Growth,Profit_Margin,Free_Cash_Flow,Div_2025
9432.T,NTT INC,158.6,12913787011072,12.627389,1.3628591,0.91743034,0.055,0.135,0.0764,-436653490176.0,5.25
9433.T,KDDI CORPORATION,2667.0,10153477799936,14.770714,2.04422,1.6851125,0.041,0.256,0.1182,929004650496.0,77.5
9984.T,SOFTBANK GROUP CORP,3558.0,20276200865792,6.6533275,1.3127631,2.6468775,0.082,,0.48167,-53278248960.0,11.0
9434.T,SOFTBANK CORP.,215.6,10297803800576,19.164446,3.6046278,1.4863424,,,0.083000004,,8.6
