Ticker,Company Name,Current_Price,Market_Cap,Trailing_PE,Price_to_Book,Price_to_Sales,Revenue_Growth,Earnings_Growth,Profit_Margin,Free_Cash_Flow,Div_2025
015760.KS,KEPCO,49150.0,31552534740992,,,0.32385042,0.007,0.303,0.0877,4298089431040,0
036460.KS,Kogas,37700.0,3290283900928,,,0.092094295,-0.099,,0.0037200002,4184124424192,0
017390.KS,SeoulCtyGas,68700.0,270182809600,,,0.14848341,0.003,,0.01647,-7946359808,0
