Date,Close,High,Low,Open,Volume
2025-03-21,279.3165283203125,284.09426681604583,278.7792435427902,283.87362608347496,1421700
2025-03-24,282.9526062011719,285.2167795895446,280.1320000448214,280.39105382704014,667500
2025-03-25,277.4073486328125,283.8640477280764,274.85537014816657,282.8566716198514,610200
2025-03-26,279.7002868652344,281.5135169128374,278.2132162972182,278.2132162972182,441900
2025-03-27,280.0648498535156,284.4876190914044,279.6139358522398,280.765185085677,550300
2025-03-28,282.4153137207031,282.64555769412146,278.6161417681677,282.1562892506075,524600
2025-03-31,287.1355285644531,289.3133309523278,283.7392834655585,284.3437031917766,1015000
2025-04-01,286.72296142578125,289.2749394917182,282.770283720634,289.2749394917182,838700
2025-04-02,284.8713684082031,287.54807191295924,281.0817994295971,287.45212715742633,596800
2025-04-03,282.7702941894531,290.19598468812575,280.669230013738,283.63376768057924,1151300
2025-04-04,272.9749450683594,287.36577975571157,272.42808632346527,282.39615187045405,1407100
2025-04-07,264.49395751953125,274.1358053226638,259.5626839730321,271.6222108103853,1409400
2025-04-08,255.49485778808594,271.31517151450396,253.28827501062338,268.60971704496296,1338700
2025-04-09,270.825927734375,272.2745852083673,246.17922209801512,253.2115305525258,1789400
2025-04-10,266.7773132324219,273.34913390990647,259.4955540454072,270.06801056169155,1227700
2025-04-11,268.9551086425781,269.5883088957207,260.7619183878433,266.4031303901778,1035600
2025-04-14,277.00439453125,277.8486322515066,269.90489255938564,270.70120181950494,1044300
2025-04-15,277.17706298828125,280.3430347883509,275.4405713440054,277.2634044797493,691500
2025-04-16,277.292236328125,280.6500982498888,275.91071365234075,277.28263306788557,698000
2025-04-17,283.9887390136719,286.37760818528,279.4604218940184,279.4604218940184,741400
2025-04-21,275.88189697265625,282.11792543818325,272.55281598993037,281.6861886792784,664200
2025-04-22,284.6219482421875,285.91709997292526,279.7674129537701,281.56149498208225,843200
2025-04-23,283.24041748046875,288.296386835898,281.0913662684038,285.3030979199885,709600
2025-04-24,281.8589172363281,284.66992012644107,280.71724192441206,284.6315363665313,689700
2025-04-25,279.0958557128906,282.18508944420125,276.10256673661024,281.8013397023089,909800
2025-04-28,280.2470703125,281.4846901595496,278.06926810571315,279.52752865601946,844100
2025-04-29,281.0914001464844,282.060392496544,277.4361300553693,279.1726219662358,621300
2025-04-30,288.229248046875,289.054337862519,279.34532526731897,280.841969857507,1044200
2025-05-01,287.81671142578125,292.42176709730177,283.0677239759639,287.1067729066312,905100
2025-05-02,287.96063232421875,291.95169449104066,287.38499300894244,291.95169449104066,1290500
2025-05-05,288.14288330078125,289.8698010350802,285.159197620722,287.8166945603336,861300
2025-05-06,285.8787536621094,288.92960375033454,283.53784208695765,286.0418334013794,647300
2025-05-07,287.72076416015625,289.1406704643182,285.50457784374004,285.93631461841005,991100
2025-05-08,288.48828125,290.6660837189926,285.61011427754863,287.0587717444871,734700
2025-05-09,291.721435546875,292.49853833534723,287.3370205602982,287.7783313255247,460100
2025-05-12,292.7863464355469,293.77451599666153,286.71342656544033,293.10296122129824,822600
2025-05-13,289.8601989746094,295.0408936424685,287.69197049759094,295.0121131440226,730800
2025-05-14,286.0802307128906,289.4476957363091,284.5835860976449,288.3539781368897,642000
2025-05-15,292.5944519042969,292.86307963861066,286.9532402054809,288.38272036898326,532700
2025-05-16,296.5950927734375,296.5950927734375,292.3737871816693,292.74796293169385,706900
2025-05-19,296.89251708984375,297.1803513619656,293.0933447793156,294.9641650743051,505900
2025-05-20,295.3191223144531,297.05561402284366,294.532416325506,296.0386640481474,479400
2025-05-21,283.8448181152344,293.4866952214684,283.31716587163913,292.7959339639419,615400
2025-05-22,283.76806640625,285.3798328378904,280.2759058043625,283.80645016268744,592500
2025-05-23,284.6507263183594,285.40862254352714,282.6455775554435,284.6411230593833,558700
2025-05-27,287.9510498046875,288.97757385913496,284.3629147701848,287.21230148199794,874600
2025-05-28,289.88897705078125,290.3302877826735,286.79974337107916,287.91263809873504,626100
2025-05-29,293.5921936035156,295.2711242526609,289.2845466213127,290.57972754915585,570000
2025-05-30,295.8851623535156,296.1729673396466,291.625472889406,292.7383676328267,1601200
2025-06-02,297.1899108886719,297.41058089207644,290.91552810114376,293.1700687595175,553500
2025-06-03,290.99224853515625,295.9139183378721,289.3324951773564,295.69324834796686,918300
2025-06-04,290.97308349609375,292.70957515723074,288.0085751473312,289.7738473059037,811000
2025-06-05,288.25799560546875,290.7907964860194,288.04692886542284,290.72363223277137,801100
2025-06-06,290.6085205078125,291.9708364685861,288.01815854104944,289.2173947704345,747500
2025-06-09,290.2919006347656,293.6881457744727,288.8432432043777,289.74507117525036,569300
2025-06-10,291.6734313964844,292.94943515422824,288.91998966840254,291.193736899516,590200
2025-06-11,287.9701843261719,293.07414045317284,287.0395758942872,291.84612379567596,644400
2025-06-12,287.4759521484375,290.27659172327736,286.16769562391596,288.8132797257792,947400
2025-06-13,285.8285827636719,287.9605292711398,283.68690647217363,285.28590332003915,708600
2025-06-16,285.4505920410156,289.0361796422172,283.93883813561797,287.2918277387376,853300
2025-06-17,284.5784606933594,287.12713171370024,282.9697932513608,284.7335161837243,585700
2025-06-18,281.81658935546875,285.1792794874709,281.53554943352674,284.6850419650575,766800
2025-06-20,281.1091613769531,284.3652675783786,279.67494982261366,281.8553677844732,1420000
2025-06-23,285.6444396972656,286.14834784470105,281.57431453153146,281.57431453153146,636100
2025-06-24,286.45849609375,287.6019971773987,282.66941035071153,285.4118788240472,711700
2025-06-25,280.48895263671875,285.1501990643554,280.1400704047671,285.1501990643554,841000
2025-06-26,279.6458740234375,281.44833864590987,276.0893571068217,280.69246161490355,1198600
2025-06-27,280.9153747558594,285.3924950741084,279.8590868968025,280.6052637585732,1194200
2025-06-30,284.34588623046875,285.00484987022355,275.2656322559871,280.26606081269944,1255300
2025-07-01,288.8714294433594,292.22441911013533,282.475531490124,283.1345246610914,771800
2025-07-02,287.9120788574219,289.9277410779331,286.60382219048,287.13680140814,729600
2025-07-03,287.15618896484375,289.6854594436634,285.8770034111879,288.49351662786495,742600
2025-07-07,282.9213562011719,289.39476777241623,281.65187077421206,287.88301368269595,849700
2025-07-08,281.8262939453125,286.0127034884629,280.4986664201207,280.4986664201207,1110100
