Date,Close,High,Low,Open,Volume
2025-03-21,104.31759643554688,105.82719932191867,103.90148700110696,104.72402684604204,4415400
2025-03-24,103.37893676757812,104.80145067414584,103.359578718506,103.75633751222679,1897800
2025-03-25,102.14028930664062,103.32087191929487,101.2306529396279,103.32087191929487,2543800
2025-03-26,103.98858642578125,104.29824877646948,101.86933032964238,102.449953697249,1925000
2025-03-27,104.40469360351562,104.88854147724884,103.77568989107594,104.51114072637155,1859100
2025-03-28,105.25626373291016,105.90462549800297,104.62726740023902,105.36271085630155,2392300
2025-03-31,107.01747131347656,107.52067724668724,105.53689797144673,106.06913359639402,2920400
2025-04-01,106.50458526611328,107.10455925169707,105.60462797920371,106.63039043087484,2507600
2025-04-02,106.04010009765625,107.25939140441652,105.52722254090165,106.72716318150982,2015200
2025-04-03,109.07866668701172,109.78508045373329,107.79162956093259,108.79803403210428,4175500
2025-04-04,105.78849792480469,111.15921223108491,104.62726599081941,110.3173142800394,6395600
2025-04-07,101.99512481689453,105.78849006106302,101.81126027755685,103.58214512073914,4405500
2025-04-08,102.62413787841797,104.77241625510474,101.44354787481211,103.37893938683936,2683000
2025-04-09,102.35317993164062,105.19820790209809,99.94361949419581,101.762892295085,4912800
2025-04-10,104.80144500732422,105.95299784514313,102.15963255469897,103.04023916655143,3381900
2025-04-11,106.29169464111328,107.06585417247213,103.50473361749981,104.68532358050246,2617200
2025-04-14,108.62384033203125,108.81737651530744,105.38206127309603,105.74978297449366,2132900
2025-04-15,108.19805145263672,109.23348553333444,107.97548558101941,108.7883464071677,2314400
2025-04-16,107.84001159667969,109.33026386652045,107.4722825041499,108.99156446383621,2132900
2025-04-17,108.47869110107422,109.74637754231348,107.80130703547508,107.86904544203499,2055200
2025-04-21,107.37551879882812,108.52707909598163,106.42718110476386,108.27547613548326,2333900
2025-04-22,109.63993072509766,109.89152630277276,107.86904574204976,107.89807543309438,1833500
2025-04-23,108.88511657714844,109.44638185330804,107.74323535937954,108.60449132200088,2098400
2025-04-24,107.69486236572266,108.86577335316926,107.20133545930045,108.65287910400937,2389200
2025-04-25,106.88198852539062,107.87872131123599,106.20460447960482,107.78194583361027,2820700
2025-04-28,107.5400161743164,107.67549297625365,105.34335027182088,106.69812567412527,2938200
2025-04-29,108.50772094726562,108.7496448828875,106.75619401590171,107.36583967581309,2000400
2025-04-30,109.1076889038086,109.61088741345573,107.12390978874828,109.16574828259382,4940600
2025-05-01,108.923828125,109.79475575154017,107.93678173687613,109.25284850966293,3265400
2025-05-02,106.4755630493164,108.27547774945651,105.7207615395027,106.79490442129382,3421800
2025-05-05,105.9820327758789,107.09488433855036,105.38206615019685,106.77554297672653,3225200
2025-05-06,106.90135192871094,107.74324251593845,105.50786766994437,106.2916988740342,2186800
