Date,Close,High,Low,Open,Volume
2025-03-20,249.68365478515625,253.93568119180972,247.01377317744982,253.73793006661063,502922
2025-03-21,247.60707092285156,250.27696760949178,244.73942311172786,248.10149399984496,1202531
2025-03-24,248.2003936767578,250.87027537189627,247.6070799273513,249.78255361611156,365782
2025-03-25,251.0680389404297,254.23235878571623,248.00262483712686,248.39815727349006,526836
2025-03-26,248.00262451171875,250.47473995723308,247.013778333513,250.3758493039744,490821
2025-03-27,245.62937927246094,247.3104298096148,243.453920745585,245.2338468452453,542952
2025-03-28,242.95950317382812,244.93719553191968,240.2896215081236,244.6405386604869,765412
2025-03-31,239.30078125,242.8606336180829,237.52085506595856,239.30078125,809703
2025-04-01,242.3662109375,242.3662109375,238.4108261165769,239.39967232180769,592358
2025-04-02,241.6739959716797,243.55281273274798,237.6197357603965,242.56396657068942,546230
2025-04-03,230.5989227294922,235.83981042328418,227.23685180292114,231.39000267944863,1278491
2025-04-04,215.86512756347656,229.61008364982501,214.57962449120186,228.91789433047572,1408206
2025-04-07,199.0547332763672,216.5573071368304,188.57295803704613,194.3082687323615,2329670
2025-04-08,209.04208374023438,211.41532370853668,203.20789710927502,204.9878233133528,1521920
2025-04-09,198.26365661621094,206.17442595750614,193.31942577790144,203.70231053835138,1416718
2025-04-10,209.63539123535156,219.6227437400211,207.65769886520675,218.33724068170787,1507556
2025-04-11,202.41680908203125,212.10750461844864,199.25250433854268,211.51419087778413,864980
2025-04-14,208.4487762451172,208.4487762451172,203.70231159793178,206.96550698590895,1022826
2025-04-15,213.0963592529297,213.39301613503807,208.44878506188425,208.54766063018985,808053
2025-04-16,212.10751342773438,212.8985934186106,209.04208412131246,212.50304587887456,662327
2025-04-17,209.83316040039062,212.8985896525873,208.64654797936456,211.90974345363296,451730
2025-04-22,212.0086212158203,212.7997012008949,207.26217148256424,210.62424255838658,794446
2025-04-23,216.95285034179688,218.43611964246165,214.18409305143243,214.57962549617147,787226
2025-04-24,218.4361114501953,218.7327683169215,213.29411441845622,216.95284220515933,602860
2025-04-25,227.53350830078125,230.10449927322134,222.98480991236374,228.22569759764608,845271
2025-04-28,228.72012329101562,232.08219425051576,226.9401971583293,229.21454637850655,639494
2025-04-29,227.8301544189453,232.77438533158383,227.8301544189453,231.48889736517407,598764
2025-04-30,230.40115356445312,231.68665658060036,227.7312719700518,228.12680439566873,874068
2025-05-02,240.58627319335938,240.68514875597538,233.76322565186734,238.31192401286202,876664
2025-05-05,240.68515014648438,241.08069766501842,238.70745781959923,239.30077155310278,328548
2025-05-06,241.08070373535156,241.08070373535156,236.0375821393723,239.49854379856717,469433
2025-05-07,239.9929656982422,241.57512562715183,238.7074626420775,241.57512562715183,524042
2025-05-08,247.40931701660156,247.7059738952731,241.57513045330882,242.26731977781202,689987
2025-05-09,245.43162536621094,247.50820843471226,245.43162536621094,247.11266089906664,476403
2025-05-12,247.50820922851562,247.80486610905234,239.00412579230687,243.058401286252,687487
2025-05-13,248.793701171875,248.793701171875,246.22269510720514,247.2115412722943,496532
