Date,Close,High,Low,Open,Volume
2025-03-20,1643.18701171875,1675.6808224159568,1604.6943436620588,1665.6827268168163,6609244
2025-03-21,1595.1961669921875,1639.6876928030006,1595.1322143293405,1631.1893114683508,16033957
2025-03-24,1583.6983642578125,1608.6936035926897,1583.198459471115,1604.6943652991092,4572521
2025-03-25,1569.7010498046875,1590.1971463148761,1569.7010498046875,1585.1980983855617,12997223
2025-03-26,1575.2000732421875,1588.6975032572745,1549.7049276581342,1563.702262488595,6422870
2025-03-27,1584.1982421875,1586.1978613003905,1558.7030984981461,1572.7004322883795,6668939
2025-03-28,1564.2020263671875,1578.6992647068005,1539.2067878506139,1575.19993131448,5084955
2025-03-31,1559.2030029296875,1569.201098491917,1542.2062404738974,1547.2052882550122,6490133
2025-04-01,1585.1981201171875,1596.1960257124504,1553.7041177307533,1562.2024993270927,4890558
2025-04-02,1570.200927734375,1588.1974999720182,1549.7048315748368,1571.7006420875118,6100680
2025-04-03,1620.19140625,1627.6899780160445,1543.206069451944,1543.206069451944,21431749
2025-04-04,1517.2110595703125,1638.1880204981596,1479.7181997786245,1626.1903053648193,11034709
2025-04-07,1497.21484375,1553.704084933222,1393.734552378965,1459.721984557596,12657129
2025-04-08,1566.20166015625,1607.6937564834025,1498.9614167386565,1508.2127062532418,13123571
2025-04-09,1571.70068359375,1586.6978275211711,1534.7107797495205,1559.702968451813,13667067
2025-04-10,1621.691162109375,1663.6831650739828,1597.195827046687,1623.6907812981658,7530564
2025-04-11,1657.184326171875,1663.6830882352942,1612.1928965020504,1627.1900397253253,9279473
2025-04-14,1692.6776123046875,1702.1758032774544,1665.6827537505076,1679.680087815638,7618104
2025-04-15,1743.16796875,1748.1670165525522,1694.177300284987,1694.6772050652423,10379399
2025-04-16,1741.668212890625,1760.1646893191419,1728.6706889138293,1749.6666891840378,7850612
2025-04-17,1715.376220703125,1725.3754991683136,1686.878277077337,1712.3764371635684,4852422
2025-04-22,1705.376953125,1736.7077003519264,1703.3770974191953,1713.87633987467,7183370
2025-04-23,1666.879638671875,1719.3758480481638,1649.880866111934,1710.8764617681932,6196958
2025-04-24,1683.87841796875,1686.8782013736825,1653.3806200186034,1662.8799341342228,6610166
