Date,Close,High,Low,Open,Volume
2025-03-20,284.79998779296875,287.3999938964844,272.79998779296875,287.3999938964844,9354449
2025-03-21,280.3999938964844,296.79998779296875,277.79998779296875,282.20001220703125,3127244
2025-03-24,287.0,290.0,274.6520080566406,290.0,831396
2025-03-25,282.79998779296875,289.85400390625,282.79998779296875,286.79998779296875,4385939
2025-03-26,283.0,291.20001220703125,280.0,280.0,1990789
2025-03-27,285.3999938964844,290.0,280.6000061035156,290.0,899900
2025-03-28,277.0,287.6000061035156,276.20001220703125,282.20001220703125,746421
2025-03-31,271.6000061035156,276.79998779296875,270.79998779296875,272.79998779296875,1358434
2025-04-01,274.3999938964844,282.79998779296875,269.0,282.79998779296875,1637840
2025-04-02,280.79998779296875,281.0,269.3999938964844,271.0,1551763
2025-04-03,275.20001220703125,294.0,269.3999938964844,294.0,1030131
2025-04-04,261.0,286.8940124511719,256.79998779296875,273.3999938964844,868956
2025-04-07,258.0,270.20001220703125,247.8000030517578,250.60000610351562,896999
2025-04-08,269.79998779296875,274.0,259.20001220703125,265.0,747300
2025-04-09,264.3999938964844,271.0320129394531,256.6000061035156,258.0,696739
2025-04-10,275.0,283.0,272.3999938964844,276.79998779296875,846103
2025-04-11,275.0,280.0,268.20001220703125,268.20001220703125,499183
2025-04-14,282.6000061035156,284.79998779296875,271.0,271.0,525912
2025-04-15,288.79998779296875,291.6000061035156,281.3999938964844,281.3999938964844,875921
2025-04-16,286.0,290.6000061035156,284.20001220703125,287.6000061035156,583325
2025-04-17,286.20001220703125,289.6000061035156,279.3999938964844,285.20001220703125,477185
2025-04-22,283.6000061035156,288.0,282.79998779296875,286.20001220703125,558231
2025-04-23,284.79998779296875,291.79998779296875,284.79998779296875,286.3999938964844,870566
2025-04-24,288.0,290.20001220703125,282.79998779296875,284.79998779296875,536227
2025-04-25,288.0,296.20001220703125,285.0,291.0,552173
2025-04-28,286.6000061035156,294.20001220703125,285.20001220703125,287.3999938964844,1003313
2025-04-29,288.0,292.79998779296875,285.3999938964844,285.3999938964844,875214
2025-04-30,290.79998779296875,297.79998779296875,287.0,290.0,1388339
2025-05-01,302.0,304.6000061035156,288.20001220703125,304.6000061035156,455065
2025-05-02,295.6000061035156,308.6000061035156,295.0,308.6000061035156,1294746
2025-05-06,280.0,301.79998779296875,280.0,301.79998779296875,2229184
2025-05-07,268.79998779296875,275.0,252.0,275.0,3698940
2025-05-08,249.8000030517578,276.3999938964844,249.8000030517578,258.0,3241533
