Date,Close,High,Low,Open,Volume
2025-03-20,35367.921875,36873.97349330357,35222.17494419643,36631.06194196428,619780
2025-03-21,36485.3125,36825.38864846871,34444.85560918775,35125.00790612517,913902
2025-03-24,36048.07421875,37165.46735491072,35416.504185267855,37116.885044642855,485983
2025-03-25,35173.59375,36242.40460980663,35027.84681457182,35950.910738950275,355087
2025-03-26,35270.7578125,35853.74554493802,35125.010879390495,35513.66936768251,274480
2025-03-27,34882.09765625,35902.32613923224,34833.51534753656,35465.08536081128,312509
2025-03-28,34250.52734375,35027.84427637411,34007.615802304965,34882.097351507095,317643
2025-03-31,34639.1875,35076.42829593268,33521.79435483871,33618.95897615708,361868
2025-04-01,35659.4140625,35950.90791042234,34687.76790275885,34979.2617506812,415394
2025-04-02,34639.1875,35853.745266479666,34493.44056802244,35853.745266479666,352075
2025-04-03,35270.7578125,35513.66936768251,33521.79461518595,34056.20003658747,372533
2025-04-04,33278.8828125,36242.40376368613,31869.995802919708,35125.010618156935,1500701
2025-04-07,31772.830078125,32550.147021932342,31675.665460149085,32015.741623064794,468779
2025-04-08,31578.501953125,32793.05972055288,31432.755021033652,32258.654302884614,341947
2025-04-09,32744.4765625,33473.21120409867,31821.412683141694,33035.97041913947,659288
2025-04-10,34396.2734375,34396.2734375,33084.551145391946,33716.12113788842,544047
2025-04-11,33861.87109375,34250.52958550036,33230.301044655665,33716.12415934361,326824
2025-04-14,34736.3515625,34736.3515625,33764.70536494755,34104.78153409091,276324
2025-04-15,35610.83203125,36193.81973162517,34930.67971414563,35513.6674145208,509076
2025-04-16,34882.09765625,35805.16152180536,34736.350730109676,35805.16152180536,262657
2025-04-17,35270.7578125,35416.504745609505,34833.51701317149,34882.09932420799,208999
2025-04-18,35367.921875,35513.66880580357,34882.09877232143,35416.504185267855,164535
2025-04-21,36145.23828125,36533.896757392475,35367.92132896506,35562.25056703629,414238
2025-04-22,37019.71875,37165.4656742126,35805.16104822835,35805.16104822835,452040
2025-04-23,37651.2890625,37797.035987903226,36631.06058467742,37214.04828629032,509941
2025-04-24,36873.97265625,37845.61883955039,36631.0611104249,37602.707293725296,391177
2025-04-25,36728.2265625,37408.37890625,35902.32728794643,37019.720424107145,437912
2025-04-28,37699.87109375,38137.11186674452,36436.73108287693,36436.73108287693,482302
2025-04-29,37748.453125,37991.36466377091,37165.46543194981,37699.870817245814,288509
2025-04-30,37748.453125,38088.529279279275,36922.55389317889,37602.70620173745,306378
2025-05-02,37165.46484375,37554.12329963235,36728.22408088235,37408.37637867647,227711
2025-05-07,37165.46484375,37699.87022058824,37068.30022977941,37359.794071691176,182985
2025-05-08,36631.0625,37262.63254310345,36533.89787798408,37214.05023209549,269703
2025-05-09,36728.2265625,36971.13811383928,36436.732700892855,36776.808872767855,146089
2025-05-12,37019.71875,37505.541830708666,36776.80720964567,36922.55413385827,198032
2025-05-13,36971.13671875,37505.54211153088,36339.56670909987,37116.88364405388,468260
2025-05-14,34833.515625,36388.14951621339,34687.768697698746,36388.14951621339,1013948
2025-05-15,34930.6796875,35027.84430415508,34493.438912552156,34833.51507084492,310722
2025-05-16,35659.4140625,35707.99637048706,34979.2617506812,34979.2617506812,365963
2025-05-19,35562.25,35805.16154371585,35367.920765027324,35513.66769125683,226453
2025-05-20,36971.13671875,36971.13671875,35659.41439101511,35853.74362475362,419584
2025-05-21,37408.37890625,37408.37890625,36388.150390625,36922.55580357143,344318
2025-05-22,36873.97265625,37699.871912055336,36728.22572875494,37311.213438735176,306043
2025-05-23,37894.203125,38234.279306891025,36728.22764423077,37116.88613782051,519871
2025-05-26,40566.2265625,40711.973484281436,38428.60504303892,38525.76965755988,1051936
2025-05-27,40031.82421875,40809.14119387136,39448.83648740898,40809.14119387136,508717
2025-05-28,39351.671875,40201.86231674383,39157.34263117284,39788.912673611114,503009
2025-05-29,39060.17578125,40128.98656133396,38720.099623950555,39788.91040403451,399599
2025-05-30,40177.5703125,40323.317242291414,39303.08873375151,39448.83566354293,479623
2025-06-02,38768.68359375,40857.722935267855,38137.113560267855,40809.140625,672020
2025-06-04,39448.8359375,39546.00055803572,37894.20200892857,39060.177455357145,433751
2025-06-05,39205.921875,40323.31493959108,38234.27573187732,39837.49186802974,455902
2025-06-09,40323.31640625,41100.63334902108,39497.41715455572,39788.911008094874,526847
2025-06-10,36679.64453125,40128.988586506624,36048.07449296358,40031.823965231786,1626701
2025-06-11,36776.80859375,37019.72014324636,36388.150114555814,36971.13783334709,554929
2025-06-12,37214.05078125,37699.8738984987,36971.13922262566,37116.88615780026,495292
2025-06-13,37699.87109375,37699.87109375,36533.895699097935,37359.79493697648,513863
2025-06-16,37845.6171875,38865.845635430036,37602.705652278564,38865.845635430036,585782
2025-06-17,37408.37890625,37894.20200892857,36776.808872767855,37456.961216517855,705457
2025-06-18,37068.30078125,37505.54155062255,36873.97155041776,37505.54155062255,319041
2025-06-19,36728.2265625,37116.885044642855,36290.98577008928,37116.885044642855,387279
2025-06-20,37068.30078125,37068.30078125,36533.89539646134,36825.3892427097,345126
2025-06-23,36728.2265625,38234.27818080357,36631.06194196428,38185.69587053572,550913
2025-06-24,38331.44140625,38525.77064024873,36290.984449263306,36436.731374762356,837805
2025-06-25,40711.9765625,44015.57370599642,39157.34261261933,39351.67185635441,4194947
2025-06-26,39740.328125,39983.239666106354,38525.770419468216,39934.65735788509,888653
2025-06-27,38720.1015625,40177.570881038264,38574.35463064617,39546.000843005015,478200
2025-06-30,40469.0625,40906.30327130852,38720.09941476591,38768.68172268907,955453
2025-07-01,40323.31640625,41246.38027579066,40031.822552710844,40809.139495481926,682930
2025-07-02,40274.734375,40566.228230548855,39157.34126206273,40517.645921290714,403801
2025-07-03,42558.1015625,43432.58310145548,40663.391561429795,40760.55617686929,1453023
2025-07-04,46007.4453125,47950.73761714625,43626.912239308345,44452.811468783,5476816
2025-07-07,42703.8515625,45473.04330204778,41877.952271757684,45084.38481228669,1887405
2025-07-08,43529.75,43821.243861607145,42363.77455357143,42606.68610491072,1102119
2025-07-09,43529.75,43675.49693080357,42169.4453125,43335.42075892857,568560
2025-07-10,44404.23046875,44890.05355921772,43141.090433533915,44501.39508684354,996843
2025-07-11,44209.90234375,44549.978515625,43578.332310267855,44112.73772321428,509320
2025-07-14,44841.47265625,44987.219587960455,44112.737997697724,44355.64955054848,478258
2025-07-15,44549.9765625,45424.4581089831,44209.900405534354,44841.4704113277,502731
2025-07-16,43238.25390625,44938.6346778441,43092.5069829705,44307.06467696629,623202
2025-07-17,43335.421875,44015.57423626682,42509.52257917601,43432.586498038116,430935
2025-07-18,42801.015625,43384.003352014755,42363.77482973893,43335.42104143019,348827
2025-07-21,43626.9140625,43626.9140625,42655.267869571275,43286.837894974946,352117
2025-07-22,42460.9375,43626.91290045767,42266.60826659039,43384.001358695656,363968
2025-07-23,44452.8125,44695.72404371585,42898.17862021858,42898.17862021858,1158339
2025-07-24,43384.00390625,44695.726308790596,43092.51003901876,44549.979375174975,548224
2025-07-25,43966.98828125,44307.06443370166,43141.08905386741,43578.32982130525,285286
2025-07-28,43335.421875,44647.144286014576,43189.67494044283,44209.90348234305,463418
2025-07-29,42606.68359375,43189.671282604046,41926.53129008694,43141.08897519954,484479
2025-07-30,43238.25390625,43481.165445049155,42266.60775105337,42655.266213132025,377633
2025-07-31,41732.203125,44112.73624854482,40809.13926076834,44112.73624854482,969838
2025-08-01,40128.98828125,41294.96372767857,39886.07672991072,41197.799107142855,451231
2025-08-04,39837.4921875,40274.732955411586,39448.833727134144,39886.07449504573,292948
2025-08-05,39788.91015625,40420.480158730155,38963.01092223748,40080.40400354853,488471
2025-08-06,41294.96484375,41683.62333639706,39497.41931525736,39643.16625,552789
2025-08-07,41100.6328125,41197.79742907801,40663.392037898935,41197.79742907801,166028
2025-08-08,40128.98828125,41246.38141741072,39837.494419642855,41246.38141741072,399034
2025-08-11,39691.74609375,40614.80995639535,39351.66993382803,40323.31610503366,294031
2025-08-12,39303.08984375,39886.077579380406,39157.342909842395,39691.748334170275,327056
2025-08-13,39108.7578125,39740.32781444099,38865.84627329193,39594.58089091615,411925
2025-08-14,39108.7578125,39643.163198757764,39011.59319681677,39545.998583074535,300271
